2.483572691345206125e-06 1.886211933031687103e-06 1.695552780863350334e-06 2.382438258079222487e-06 2.232852108579928476e-06 3.019762259060893912e-06 2.297757511648764531e-06 3.045923819151456727e-06 2.988770680305117387e-06 2.536112751580729961e-06 2.125302760370366492e-06 2.629536025017326595e-06
6.912674405077204423e-07 9.637280493768646299e-07 7.672221520009632170e-07 9.120537722195402882e-07 9.412862788754845505e-07 1.426405612284571561e-06 8.616783583589290434e-07 1.506258856889463496e-06 1.563728725429884541e-06 1.438938942757096385e-06 3.103508123795267742e-07 9.260270458099114790e-07
3.244092070932865879e-04 3.069424848841311544e-04 3.683344578996335756e-04 2.925872981674334746e-04 3.434334522901471513e-04 1.912696808539758608e-04 3.798323674093225617e-04 1.745571531316499276e-04 1.727567891822404827e-04 2.229321980774345673e-04 4.758641406977118325e-04 3.179254406120491684e-04
