2.937055498444707059e-06 2.756435307573041348e-06 2.612816408919366186e-06 1.793363691030638196e-06 1.390061479734166826e-06 2.651691469042125733e-06 2.844348175620466430e-06 1.504687215165005477e-06 2.784552662751247078e-06 2.117440574504910680e-06 2.391090291863638501e-06 2.593688607880630201e-06 3.260459303320232056e-06 1.633486497230248486e-06 2.587666983104688187e-06 2.792555172649789225e-06 1.898054770336114662e-06 1.780987870883382749e-06 2.606032340525672156e-06 2.721723040070550498e-06 1.808230495215806507e-06 2.556758464437406033e-06 2.494247325979521839e-06 3.152467888692728823e-06 2.634123852816115426e-06
1.492647546091097130e-06 9.246164826208052443e-07 8.656427318513430956e-07 6.394471229699191250e-07 8.529333854663824805e-08 7.798455167466246807e-07 1.173740000908407605e-06 4.680864794148309885e-07 9.156715885615888093e-07 9.456468664015082955e-07 1.328117998335848035e-06 4.995880063672317250e-07 1.476597569888180057e-06 4.240246452596113858e-08 5.110865236478893531e-07 8.167899707938264609e-07 3.297912451167547106e-08 8.284032963990768979e-07 1.486100420292595132e-06 7.058382930485209866e-07 4.624591725825777606e-07 9.961607124420526082e-07 1.442880229407399710e-06 4.983138706125832035e-07 1.044373814269385480e-06
1.281013685576957951e-04 2.379583792850069942e-04 2.389489529744618518e-04 2.899431015876395849e-04 4.720324733275183980e-04 2.756830748859362477e-04 2.008788747273811690e-04 4.230670577415698874e-04 2.026076135734408549e-04 2.482572591818281720e-04 1.421758772335692867e-04 3.298535104898180754e-04 1.012336519350420273e-04 4.544747649317958690e-04 2.961520054442569089e-04 2.626331465336804983e-04 4.038776077861379018e-04 3.330750928412431621e-04 1.633797512662115759e-04 2.600583529389372678e-04 3.828172981128770262e-04 2.156403905871022550e-04 1.399247694135115653e-04 2.496569923436532234e-04 2.157878237825275704e-04
